Willie the Kid	27e8d6b4-2090-4930-a7f3-cfe14e21a2f5	1982/null/null	null/null/null	Person	United States	Male	null	null	null
Guy Marchand	0da8a0d2-fb6e-4137-9a30-1bf470c4b3e8	1937/5/22	null/null/null	Person	France	Male	null	null	null
Dzintars Čīča	5b353e30-e738-4687-bc61-73334b9326cb	1993/1/28	null/null/null	Person	Latvia	Male	null	null	null
Chris.Su	02e55d3a-f7c3-4ddc-a4aa-a7938f99c81c	null/null/null	null/null/null	Person	Hungary	Male	null	null	null
U$O	962e9546-5fc7-465d-81c3-c275ccd9f8ae	1981/null/null	null/null/null	Person	Denmark	Male	null	null	null
和田光司	ceae2c02-fe1e-4bf1-b613-c1887a08ecb8	1974/1/24	null/null/null	Person	Japan	Male	null	null	null
Maceo Parker	7ec0b91d-c6ad-417e-934c-decfdc45bada	1943/2/14	null/null/null	Person	United States	Male	null	null	null
Kenneth McKellar	d66a99f5-8dd0-4c25-a141-8850b13cc50a	1927/6/23	2010/4/9	Person	United Kingdom	Male	null	null	null
Darryl Pandy	d17f2db0-aebe-4dad-84aa-951a59eff84e	null/null/null	2011/6/10	Person	United States	Male	null	null	null
David Friesen	0ad4f74e-07fe-4ae8-9535-e19a53c40e43	1942/5/6	null/null/null	Person	United States	Male	null	null	null
Sheila Walsh	be5d81d1-9f2a-49d1-9a60-ec5824f4086f	1956/7/5	null/null/null	Person	United Kingdom	Female	null	null	null
Milla Viljamaa	1bd10014-e59f-4201-89c7-405cfb9e3dbe	1980/null/null	null/null/null	Person	Finland	Female	null	null	null
Christoffer Lundquist	783ea79d-813f-4a55-9eb3-8fff07a3ce30	1970/null/null	null/null/null	Person	Sweden	Male	null	null	null
Fanny	b395816b-eeef-4164-aecd-3e5337fbe508	null/null/null	null/null/null	Person	Canada	Male	Canadian Breakcore artist Frasier Runciman	null	null
Pill	9aeed856-185b-4a62-8b75-6f80274bea5d	null/null/null	null/null/null	Person	United States	Male	US rapper	null	null
Carly Smithson	bd404771-ff5b-4dfb-9b7b-0d648dd92538	1983/9/12	null/null/null	Person	Ireland	Female	null	null	null
Chloé	871ba173-eda6-40f2-9e44-4c9d371a965a	null/null/null	null/null/null	Person	France	Female	French DJ and producer	null	null
Harry Muskee	af0625e7-5304-4b14-a823-133e5750ec04	1941/6/10	2011/9/26	Person	Netherlands	Male	null	null	null
Tino Rossi	ddae9cc8-caf5-4e9a-9606-62a065fbc92b	1907/4/29	1983/9/26	Person	France	Male		null	null
Don Omar	afbdfac9-2955-4404-ae22-c08bf1c1b51e	1978/2/10	null/null/null	Person	Puerto Rico	Male	null	80	1
Alice Dona	da63272a-2cc5-485a-a84a-5ccca125e005	1946/2/17	null/null/null	Person	France	Female	null	null	null
奥井亜紀	08710500-0d21-43e2-a59d-83ec0ca1bfed	1971/10/19	null/null/null	Person	Japan	Female	null	null	null
小泉今日子	52af6a73-d1f9-4b74-923d-4a790938f4c3	1966/2/4	null/null/null	Person	Japan	Female	null	40	1
Larry Carlton	f1f81989-dfa9-4bd3-805e-dcf3900c43e3	1948/3/2	null/null/null	Person	United States	Male	null	100	1
Luba	9e19b9c4-489d-4430-9069-52edafa11053	1958/null/null	null/null/null	Person	Canada	Female	null	null	null
Gordon Beck	c6fa6746-ebd5-41c5-8424-cf08788114d4	1936/9/16	null/null/null	Person	United Kingdom	Male	null	null	null
Francesco De Gregori	9128bb19-1bb7-4f20-9e42-7cd9979a6792	1951/4/4	null/null/null	Person	Italy	Male	null	100	1
C.L. Smooth	c64dba0f-6add-44ca-91de-c2bfad7aeab8	1968/10/8	null/null/null	Person	United States	Male	null	null	null
若草恵	80835b7e-61c7-49f2-a75f-d427551e5071	1949/2/10	null/null/null	Person	Japan	Male	null	null	null
Anis	a9263af2-37bb-43cc-b236-d892e23e5a1e	1977/null/null	null/null/null	Person	France	Male	French singer	null	null
Michel Magne	f453adf4-ad68-4ff6-b533-28f40b84bd53	1930/3/20	1984/12/19	Person	France	Male	null	null	null
Erkki Melartin	5b3f4700-d190-4f70-8f36-9b68e76d9464	1875/2/7	1937/2/14	Person	Finland	Male	null	null	null
Skeets McDonald	344fa214-0adb-4b3c-83c6-03e20299148f	1915/10/1	1968/3/31	Person	United States	Male	null	null	null
Prohom	215b0c10-0fbc-47ca-a645-ea8cbce5f744	null/null/null	null/null/null	Person	France	Male	null	null	null
Jürgen Paape	cc6d62db-32cc-43a4-83be-e6187e35f34d	null/null/null	null/null/null	Person	Germany	Male	null	null	null
Mashonda	1d0b6074-b9cd-48fe-bb5f-39463c7e5b51	null/null/null	null/null/null	Person	United States	Male	null	20	1
Jörgen Raymann	4bf95046-4bcb-44d7-99a9-b2de1863e338	1966/8/13	null/null/null	Person	Netherlands	Male	null	null	null
Magne Furuholmen	1ac73985-2cfa-433a-a6f8-379480e87179	1962/11/1	null/null/null	Person	Norway	Male	null	null	null
Abe Lyman	684348fd-551d-4c45-a1da-4fa2a31227f1	1897/8/4	1957/10/23	Person	United States	Male	null	null	null
Sadie Ama	bd305025-8683-47ff-8943-abb27774e153	1987/8/19	null/null/null	Person	United Kingdom	Female	null	null	null
Gene Pitney	828b1208-2ce4-40c1-b659-11d7f540748c	1941/2/17	2006/4/5	Person	United States	Male	null	null	null
Tom Wilson	d45e29fd-a507-4b77-8bd2-6948708837cf	null/null/null	null/null/null	Person	Canada	Male	Canadian singer/songwriter, member of Junkhouse	null	null
Bill Ward	9082aea0-ee30-4175-8795-6540a8fd3605	1948/5/5	null/null/null	Person	United Kingdom	Male	null	null	null
Michael Carr	a991bdcb-77fd-4546-a937-3f0e553a1900	1905/3/11	1968/9/16	Person	United Kingdom	Male	null	null	null
Raiz	778196a1-a5f3-4dd2-8a3b-33efb50a1d3e	null/null/null	null/null/null	Person	Italy	Male	null	null	null
Sleepy John Estes	3bef5827-7f0e-4011-8f3c-50cf29bb187e	1899/1/25	1977/6/5	Person	United States	Male	null	null	null
Ann Wilson	5d8a6a6f-44ae-4421-865f-470600f4db65	1950/6/19	null/null/null	Person	United States	Female	null	null	null
Elsa Lunghini	420b5206-9a40-4a35-8924-e5ba6f3ff846	1973/5/20	null/null/null	Person	France	Female	null	null	null
アンジェラ・アキ	d5eb154a-8768-4ee8-91db-9c2467b4e0f0	1977/9/15	null/null/null	Person	Japan	Female	null	40	1
Hermann Prey	fd1ad2b5-93bd-4bf2-b416-324b5d33e41d	1929/7/11	1998/7/22	Person	Germany	Male	null	null	null
Gambafreaks	61e0df57-1938-4139-9800-64373ef254b9	null/null/null	null/null/null	Person	Italy	Male	null	null	null
David Baerwald	f9a0cde6-f472-416e-8576-2f1afef7618d	1960/7/11	null/null/null	Person	United States	Male	null	null	null
Prince	070d193a-845c-479f-980e-bef15710653e	1958/6/7	null/null/null	Person	United States	Male	US singer/songwriter/musician	89	9
Geraldo Azevedo	145a7738-d7fb-4041-9da6-1c26790f899d	1945/1/11	null/null/null	Person	Brazil	Male	null	null	null
William S. Burroughs	f150ed27-bee7-49d8-a226-31fef88c29b3	1914/2/5	1997/8/2	Person	United States	Male	null	null	null
Atom and His Package	b4c4c0b9-9d1b-4dcb-9430-1f2c9e821c9c	null/null/null	null/null/null	Person	United States	Male	null	null	null
Danni Carlos	13d2b8ed-a5b2-4eff-b730-9e383415e717	1975/7/2	null/null/null	Person	Brazil	Female	null	null	null
Kelly Clarkson	d339efbb-77b9-4147-ba9e-59f2f24550b2	1982/4/24	null/null/null	Person	United States	Female	null	80	1
David Banner	c0cc5d77-937d-4296-a349-0a09d733fbfb	1973/4/11	null/null/null	Person	United States	Male	null	null	null
L'Algérino	06197802-6234-4767-89f5-92197b763fe5	1981/5/2	null/null/null	Person	France	Male	null	null	null
Dee Carstensen	84c993e0-5fdf-4252-9602-ae67f84d677f	1956/2/18	null/null/null	Person	United States	Female	null	null	null
Tiny Parham	6f1811c1-cb05-4e0d-9544-2311517e7784	1900/2/25	1943/4/4	Person	Canada	Male	null	null	null
Steven Wilson	3a51b862-0144-40f6-aa17-6aaeefea29d9	1967/11/3	null/null/null	Person	United Kingdom	Male	Founder of Porcupine Tree, production music composer	90	2
Ernest Hemingway	821e1b40-aa85-456b-b953-02ea722dc29a	1899/7/21	1961/7/2	Person	United States	Male	null	null	null
Robbie Robertson	a0920ae6-2968-4f92-ac14-67448452bd18	1943/7/5	null/null/null	Person	Canada	Male	null	null	null
Yazz	6041bca6-d070-4894-8019-da9538f2c33d	1960/5/19	null/null/null	Person	United Kingdom	Female	null	null	null
Victor Herbert	717d1c41-76a2-4203-9f36-f5d2dc873cc6	1859/2/1	1924/5/26	Person	Ireland	Male	null	null	null
黃韻玲	95405f4a-88ae-4b0e-87bb-ddcc61486893	1964/10/1	null/null/null	Person	Taiwan	Female	null	null	null
Teri Moïse	f2340fa1-9cc8-4d5d-b10c-cca57045048e	1970/3/25	null/null/null	Person	United States	Female	null	null	null
Lady Laistee	989fa007-9f92-436a-884b-56ce8e2199dc	null/null/null	null/null/null	Person	France	Female	null	null	null
Willie Colón	f1edfbed-9315-4550-859c-599cc3fdee57	1950/4/28	null/null/null	Person	United States	Male	null	null	null
Knarf	54ed4cb5-ca2d-40ba-8751-93fb28b7ce03	null/null/null	null/null/null	Person	France	Male	of "Les Aventuriers du Survivaure"	null	null
Sandra Wright	e4f3b1d4-fad8-40a9-b4ac-dc48836f4e41	1948/10/1	2010/1/11	Person	United States	Female	US soul singer	null	null
Stefan Nilsson	b555a525-f5d0-43e1-87aa-94a0c80cc5e3	1955/7/27	null/null/null	Person	Sweden	Male	Swedish film composer and pianist	null	null
Jane Lynch	0f3f2e96-07bc-46f0-9b74-8c68071dc176	1960/7/14	null/null/null	Person	United States	Female	null	null	null
Arthur "Big Boy" Crudup	8d835405-44cb-49ea-b223-d5f91e109b22	1905/8/24	1974/3/28	Person	United States	Male	null	null	null
Miossec	b44299ef-1399-48a4-832d-899b49c1455d	1964/12/24	null/null/null	Person	France	Male	null	null	null
Grantby	be377338-8bba-47a5-86e0-669912223095	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Matthew Dear	3d191c12-be64-4f90-94d8-ac324b2b3544	null/null/null	null/null/null	Person	United States	Male	null	80	1
James Deano	9e524f89-110f-4dba-803d-e6fab0ceaf45	null/null/null	null/null/null	Person	Belgium	Male	null	null	null
Sebastian Ingrosso	dbf9177d-6b5f-4de8-b457-61fc73fbe543	1983/4/20	null/null/null	Person	Sweden	Male	null	null	null
Jannick Top	d37d0870-f6cc-4f17-8d84-353429665794	1947/10/4	null/null/null	Person	France	Male	null	null	null
Scott D. Davis	a93de6f6-8f3b-4776-9dea-0463a6497a24	1973/4/26	null/null/null	Person	United States	Male	null	80	1
Buck 65	8d18b680-368c-4649-a5e3-85e0c2dd6fc2	1972/3/4	null/null/null	Person	Canada	Male	null	100	1
Πάνος Γαβαλάς	6f7d6296-c5eb-4ac8-86a8-8ac1b2c7ad68	1926/11/26	1988/12/3	Person	Greece	Male	null	null	null
Ben Webster	e28c0b26-3bdb-45dc-b4f5-f309c7c35ec4	1909/3/27	1973/9/20	Person	United States	Male	null	null	null
Joe Flizzow	16cd4cda-63ad-4ad7-8ace-c302d6dec2de	1979/10/16	null/null/null	Person	Malaysia	Male	null	null	null
Hysear Don Walker	4e143194-074f-42d0-b4d6-f75cb9ce29ba	null/null/null	null/null/null	Person	United States	Male	null	null	null
Omar	8c41073b-4229-4eda-b45d-34513ed61304	1968/10/14	null/null/null	Person	United Kingdom	Male	British soul singer Omar Lye-Fook	null	null
[a]pendics.shuffle	fb4fd8e7-c13f-423e-9782-af189501363d	null/null/null	null/null/null	Person	United States	Male	Kenneth James Gibson	null	null
Claus Boesser-Ferrari	3679786c-c4b9-4616-b60c-6b446f4b8001	1952/9/22	null/null/null	Person	Germany	Male	null	null	null
Nils Koppruch	1408e0b7-5459-4d09-8de4-906cc8b823d8	1965/null/null	null/null/null	Person	Germany	Male	null	null	null
Fatboy Slim	34c63966-445c-4613-afe1-4f0e1e53ae9a	1963/7/31	null/null/null	Person	United Kingdom	Male	null	77	7
Philippe Saisse	3887cb49-8864-43d4-8bf0-ad93f1f37f74	1962/11/10	null/null/null	Person	France	Male	null	null	null
Clarence Williams	f772121b-4a6a-4f3a-bac3-8950ab489d4d	1898/10/8	1965/11/6	Person	United States	Male	null	null	null
Andy Farley	f56dfc28-d551-4545-bfb3-644ce025b8a5	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Steve Edwards	2b7a678b-24f7-4759-a6c4-e6cfa7c71613	1980/5/8	null/null/null	Person	United Kingdom	Male	UK techno vocalist	null	null
Odell Brown	d27d1b7a-4d2e-469d-954d-bdf938c294ad	1940/2/2	2011/5/3	Person	United States	Male	null	null	null
Paul Overstreet	994e77fe-2d68-4a98-b89b-a537437a84cc	1955/3/17	null/null/null	Person	United States	Male	null	null	null
Hubert Mounier	9d1d79ac-2f9e-44b9-bfd0-0fec55a52605	null/null/null	null/null/null	Person	France	Male	null	null	null
Gary Clail	831d1fa3-4ba8-4f7b-bfc2-5950fa5ec207	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Gülben Ergen	7601f1f9-31f9-4c50-b826-5079849bbb98	1972/8/25	null/null/null	Person	Turkey	Female	null	null	null
Beaumont Hannant	5e477777-787a-4dce-a1c5-306f77f932da	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Alan Price	0b195cb6-0f06-4aff-a7aa-b2cbffc3c5e8	1942/4/19	null/null/null	Person	United Kingdom	Male	null	null	null
Chet Atkins	5810667a-9db6-4fd0-abac-667cdac5d415	1924/6/20	2001/6/30	Person	United States	Male	null	null	null
Thierry "Titi" Robin	4539725e-dd02-446c-8ff5-ce8c4235422b	null/null/null	null/null/null	Person	France	Male	null	null	null
Ingela Forsman	a49bd77b-c07e-4b53-89d8-a250203c0858	null/null/null	null/null/null	Person	Sweden	Female	null	null	null
Luther Allison	11cb567e-ecac-4226-8944-f862440e8bca	1939/8/17	1997/8/12	Person	United States	Male	null	null	null
Lindsay Lohan	63b43c69-b822-4268-bdad-bcde12531f50	1986/7/2	null/null/null	Person	United States	Female	null	null	null
杉本真人	e057a093-a36d-499d-a515-01d8118bcf60	1949/4/30	null/null/null	Person	Japan	Male	null	null	null
Kayhan Kalhor	dd2a84cc-0d01-45fd-ba64-a0f7df21a226	1963/1/1	null/null/null	Person	Iran, Islamic Republic of	Male	null	null	null
Sabine Paturel	13418080-98bf-435d-87ef-21c6891017d6	1965/9/19	null/null/null	Person	France	Female	null	null	null
Lori Burton	a01c8165-5f17-482b-9e37-ded8c729b98e	null/null/null	null/null/null	Person	United States	Female	null	null	null
Asad Ali Khan	34ed22a5-add4-41d6-8538-f303cf277343	1937/null/null	2011/6/14	Person	India	Male	null	null	null
Glen Campbell	57976431-1a5c-4968-a422-b92c5e9b0d4f	1936/4/22	null/null/null	Person	United States	Male	null	null	null
Bernie Williams	2bde8d69-db93-4dc4-8533-2a6a2c24d8ac	null/null/null	null/null/null	Person	United States	Male	soul singer and Blue Notes member	null	null
Myriam Abel	815357a3-2dc9-4921-b52d-66fff2e9c946	null/null/null	null/null/null	Person	France	Female	null	null	null
Elīna Garanča	cf23a584-d5b6-4259-af6b-3960e2cc6d8b	1976/9/16	null/null/null	Person	Latvia	Female	null	null	null
Christian Marclay	b9cc366b-fde1-4484-a49f-6d5b51d5ff3a	1955/null/null	null/null/null	Person	United States	Male	null	null	null
Chisu	9b78f51a-c0f2-485c-ba28-fb9bcdb619d1	1982/1/3	null/null/null	Person	Finland	Female	null	null	null
Hiram Bullock	56d81a22-2d0a-4ffc-b2b2-d4888d8b42c8	1955/9/11	2008/7/25	Person	United States	Male	null	null	null
Noah Lewis	e93966d0-eede-4210-9887-b071e6bf593b	1890/9/3	1961/2/7	Person	United States	Male	null	null	null
Taylor Deupree	dab5cf68-b079-4f84-bb1a-888600cbf4db	1971/4/30	null/null/null	Person	United States	Male	null	100	1
Paul Misraki	4551161e-9108-440c-89de-e7a83215c4fa	1908/1/28	1998/10/29	Person	France	Male	null	null	null
Zemo	1b6ff6c3-24d3-47b4-a4f9-1f875d02e673	null/null/null	null/null/null	Person	Spain	Male	null	null	null
P.J. Proby	21065cd4-d156-4685-9be0-9b98135d1cb2	1938/11/6	null/null/null	Person	United States	Male	null	null	null
[In]anace	464ebf11-9366-48e2-8fd1-53e1af872c40	null/null/null	null/null/null	Person	Germany	Male	null	null	null
Olivia Ruiz	5083e4bf-3246-4ab9-a6d3-23be8db8db2c	null/null/null	null/null/null	Person	France	Female	null	80	2
Sophie Zelmani	977b779f-72fa-4117-995b-97af75d9c73f	1972/2/12	null/null/null	Person	Sweden	Female	null	null	null
Arnold Turboust	00f1866f-519e-44b0-9630-524c14564d1b	null/null/null	null/null/null	Person	France	Male	null	null	null
高橋美佳子	86e79990-93a9-468f-ae7f-2138523a2449	1980/5/29	null/null/null	Person	Japan	Female	null	null	null
Thomas Fehlmann	3970056e-1c2a-4556-815b-010c3acad220	1957/null/null	null/null/null	Person	Switzerland	Male	null	null	null
Renaud Séchan	40eb4b8a-7f15-4545-bbd1-b0e08a16fefc	1952/5/11	null/null/null	Person	France	Male	null	null	null
Si Begg	a3d52b09-4296-4d49-af33-5f88b85c5570	1972/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Manolo García	1c8309da-9789-40bf-b9c2-e20064263820	1955/8/19	null/null/null	Person	Spain	Male	null	100	1
Martin Rev	15dba3af-bb9a-4a19-808d-fbffc085c4ff	null/null/null	null/null/null	Person	United States	Male	null	null	null
Pandit Jasraj	2206a2e3-2912-4610-a2c6-42bbed001a31	1930/1/28	null/null/null	Person	India	Male	null	null	null
Frode Fjellheim	c9a56b04-13c0-40e2-b95f-5501f86f3d17	1959/8/27	null/null/null	Person	Norway	Male	null	null	null
Thomas Gottschalk	977d8c68-3a67-4c62-ba5d-990c25cb64a2	1950/5/18	null/null/null	Person	Germany	Male	null	null	null
Gilby Clarke	d3f83561-cab4-4930-a5b1-18145c34ccff	1962/8/17	null/null/null	Person	United States	Male	null	null	null
Dirk von Lowtzow	4066b899-f273-43a3-b6da-380c24760b41	1971/3/21	null/null/null	Person	Germany	Male	null	null	null
Graham Bond	0daab570-a69d-4959-8f56-9628bc59e43a	1937/10/28	1974/5/8	Person	United Kingdom	Male	null	null	null
Dirk Hamilton	60c4977e-f991-4e11-aed2-971e5d7897fb	1949/8/31	null/null/null	Person	United States	Male	null	null	null
Eugène Pottier	9cd2ef4c-1c6f-41be-8527-4e6d87877059	1816/10/4	1887/11/6	Person	France	Male	null	null	null
Aldo Marin	52eb5ba7-9df3-4d2c-8af6-18962e528e81	null/null/null	null/null/null	Person	United States	Male	null	null	null
Johan Johansson	c8eaf4bb-f499-4d5c-be88-3f45b1daefa1	1961/4/23	null/null/null	Person	Sweden	Male	null	null	null
Ruth Brown	948137e5-783e-4386-bd7c-a56c2666d1e2	1928/1/30	2006/11/17	Person	United States	Female	null	100	1
Peter "Titiman" Flores	30bffa33-c45a-4143-9bd5-445e02cd4692	null/null/null	null/null/null	Person	Belize	Male	null	null	null
Manu Dibango	826b488f-5164-45ca-abc4-ab11b3c321eb	1933/12/12	null/null/null	Person	Cameroon	Male	null	null	null
Paul Weston	d56d5118-77f4-4f5d-8997-813e4670806a	1912/3/12	1996/9/20	Person	United States	Male	null	null	null
Jack White	3ae2fb37-8a23-429d-9920-bac811c4fc22	1975/7/9	null/null/null	Person	United States	Male	White Stripes/Raconteurs	null	null
Enrico Pieranunzi	6cc85fde-63df-4576-8bb7-7db27fdcc311	1949/12/5	null/null/null	Person	Italy	Male	null	null	null
Inspector K	ae44f3db-6211-4e1b-89ad-fea6b9aed1fb	null/null/null	null/null/null	Person	United States	Male	null	null	null
Wiglaf Droste	f4c6f5f9-a9b8-43b7-8743-38d5b058786a	1961/6/27	null/null/null	Person	Germany	Male	null	80	1
ATB	22a096ef-c70d-4d70-ae19-4fc2412d4986	1973/2/26	null/null/null	Person	Germany	Male	null	100	2
Gisela	7f6a63cb-ca40-4b01-9126-b6dbad4b8a2c	1979/1/1	null/null/null	Person	Spain	Female	Gisela Lladó	null	null
Stress	6cf51b17-9bf3-4e0c-9b59-27d555dcb11b	1977/7/25	null/null/null	Person	Switzerland	Male	Swiss rapper	null	null
Moby	8970d868-0723-483b-a75b-51088913d3d4	1965/9/11	null/null/null	Person	United States	Male	electronic musician Richard Melville Hall	78	11
Jimmy Castor	913b6dab-7bda-43d2-80df-254eebb5314e	1947/6/23	null/null/null	Person	United States	Male	null	null	null
Cérena	02e43a60-29d6-418b-9108-5599e21dafc0	1981/6/20	null/null/null	Person	France	Female	null	null	null
Jari Sillanpää	973c00fb-ebdf-4436-a36b-8565fa32b82b	1965/8/16	null/null/null	Person	Finland	Male	null	null	null
J.B. Lenoir	29b9edaa-058f-489a-b54a-73cc3627661c	1929/3/5	1967/4/29	Person	United States	Male	null	null	null
Jimmy Page	519774a4-3b18-4042-b8c0-927845a616c9	1944/1/9	null/null/null	Person	United Kingdom	Male	null	null	null
Perry Rose	0aad6feb-77b5-477c-b507-12d5f507a03d	null/null/null	null/null/null	Person	Belgium	Male	null	null	null
Steve Hindalong	9fc83599-0345-4f8b-bb72-e2c014c2d6d0	1959/11/29	null/null/null	Person	United States	Male	null	null	null
Laura Voutilainen	8b01cb99-95e6-4d21-a9f3-afa9570b5191	1975/5/17	null/null/null	Person	Finland	Female	Finnish singer	null	null
Richard David James	79a09151-f6cc-48f9-9907-3fdd0b68373f	1971/8/18	null/null/null	Person	United Kingdom	Male	null	null	null
Bert Kaempfert	9d0828bc-702d-4c89-b66f-4954958b8e11	1923/10/16	1980/6/21	Person	Germany	Male	null	null	null
Annie Ebrel	2d12cd3a-c0c7-482a-b498-69297a0efc7a	null/null/null	null/null/null	Person	France	Female	null	null	null
Johnny Logan	6f929291-881c-4eb3-8711-54546f52dd01	1954/5/13	null/null/null	Person	Ireland	Male	null	90	2
Kool G Rap	852665bd-7089-4119-a77d-251162346b4c	1968/1/20	null/null/null	Person	United States	Male	null	null	null
Joshua Radin	24762087-34ce-4f65-b743-7d8402cf30dd	1974/6/14	null/null/null	Person	United States	Male	null	null	null
Klaus Schønning	2bc2bad7-29b2-4a93-8528-cf4c2245f24f	1954/null/null	null/null/null	Person	Denmark	Male	null	null	null
宮村優子	bce2a64f-ddba-4fc9-b06c-b80264f07351	1972/12/4	null/null/null	Person	Japan	Female	null	null	null
King Creosote	142dd7b6-6466-4839-84f6-0edfaaff0d97	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Leigh Nash	fc50cd6f-2b41-461e-829a-59962cf4fe57	1976/6/27	null/null/null	Person	United States	Female	Sixpence None The Richer's vocalist	100	1
Bill Callahan	c309d914-93af-4b3f-8058-d79c75ea89da	1966/6/3	null/null/null	Person	United States	Male	null	null	null
Sylvester Weaver	1e1fa4a5-3bd6-4a1c-9b1d-5c613a741500	1897/7/25	1960/4/4	Person	United States	Male	null	null	null
Laurent Voulzy	e21f19cb-0e60-4f64-b14c-cdf0f03d4a9e	1948/12/18	null/null/null	Person	France	Male	null	null	null
El Chato	66ac8249-60b1-4f30-9366-37d943091044	1961/null/null	null/null/null	Person	France	Male	null	null	null
Tommy Boyce	03a5091e-1dd6-4034-a587-49815cc4a220	1939/9/29	1994/11/23	Person	United States	Male	null	null	null
May'n	990ebd8c-34f1-4083-adaa-475ce7a9a4bf	1989/10/21	null/null/null	Person	Japan	Female	null	null	null
Sir Michael Tippett	c09a0c53-200f-4566-93e8-df9d60572934	1905/1/2	1998/1/8	Person	United Kingdom	Male	null	null	null
Ulisses Rocha	5746b4dd-b817-42b6-a5fb-540313ae80fc	null/null/null	null/null/null	Person	Brazil	Male	null	100	1
Luigi Tenco	ee20a3b7-6a96-4e7c-809f-0a57de5e59cd	1938/3/21	1967/1/27	Person	Italy	Male	null	null	null
Albert Cummings	bb7e60fd-6419-48c1-8823-8a1899bcc1f6	1968/null/null	null/null/null	Person	United States	Male	null	null	null
Anntona	8df34d1b-948d-4744-9ea2-2dbf2912e62c	null/null/null	null/null/null	Person	Spain	Male	null	null	null
Michael Land	8bc7fe7d-afcb-4a3e-9cbd-859c73db0cef	1961/null/null	null/null/null	Person	United States	Male	null	null	null
Violeta Parra	bb92cd9f-0446-42bb-adc7-b6f7c5bea2e3	1917/10/4	1967/2/5	Person	Chile	Female	null	80	1
陳慧嫻	e45899a9-111b-4edc-9c78-d32b958dd03f	1965/7/28	null/null/null	Person	Hong Kong	Female	null	null	null
DJ Clue?	84a1dc4c-ae51-478d-9996-5f7d4577fe48	1975/1/8	null/null/null	Person	United States	Male	null	null	null
Dominguinhos	d5956a2f-bab9-4aa3-a9be-ad393518e5b0	1941/2/12	null/null/null	Person	Brazil	Male	null	null	null
Andy Summers	7d81816f-200c-47d3-a71d-4421b3185d45	1942/12/31	null/null/null	Person	United Kingdom	Male	null	100	1
Viktor Lazlo	0ffeaad4-63ed-4191-8f75-3ea7038ec364	1960/10/7	null/null/null	Person	France	Female	null	100	1
Pierpoljak	8bc3c11d-a12b-41b1-8413-f1c7bb32dc2a	1964/9/7	null/null/null	Person	France	Male	null	80	1
Natural Black	145a23a7-d8dc-402a-b4b4-b0f99fd3a1cb	1975/3/16	null/null/null	Person	Guyana	Male	null	null	null
Ada Jones	ac320247-1dd3-4cb1-901d-d660c1c050f5	1873/6/1	1922/5/2	Person	United Kingdom	Female	null	null	null
Gisbert zu Knyphausen	08291c80-d48a-4c3d-a6f8-4541f72f931a	1979/4/23	null/null/null	Person	Germany	Male	null	null	null
Kristine W	93a1aab7-bdbc-4334-bcf6-6889f7a2682a	1970/6/3	null/null/null	Person	United States	Female	null	null	null
Mark Erelli	83a26bec-49fc-4c61-983c-0beef780b78d	1975/null/null	null/null/null	Person	United States	Male	null	null	null
Maarja-Liis Ilus	baae34bb-be65-4a0e-abe9-492c9a2465c2	1980/null/null	null/null/null	Person	Estonia	Female	null	null	null
Gene Ammons	00dbf694-d614-44cc-91d3-21bf18800e3d	1925/4/14	1974/7/23	Person	United States	Male	null	80	1
Chris Connelly	ecb41014-1d7a-4987-a107-df49b2d8d77c	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Stan Tracey	adc90de8-d2c8-427c-8592-9773221bb9ab	1926/12/30	null/null/null	Person	United Kingdom	Male	null	null	null
Ivie Anderson	727f2759-d8e7-454f-9f9f-8e7cdfb214f2	1905/7/10	1949/12/28	Person	United States	Female	null	null	null
Ø	423d647e-9a8b-403e-883b-81f6e84b7095	null/null/null	null/null/null	Person	Finland	Male	Mika Vainio	100	1
T-Bone Burnett	b821dd8c-4583-4385-9293-6f1015b74ef9	1948/1/14	null/null/null	Person	United States	Male	null	60	1
Mollie O'Brien	83b9a708-7439-4f45-88e1-bbc7c0128673	null/null/null	null/null/null	Person	United States	Female	null	null	null
Raphaël Faÿs	9abb0ead-27cf-4bfd-b3f7-93aa7933935d	1959/12/10	null/null/null	Person	France	Male	null	null	null
Tata Young	e6220f19-8fc2-4bc8-8b0e-a2e550445a2a	1980/12/14	null/null/null	Person	Thailand	Female	null	null	null
Lee Harris	ef0581e6-6966-413b-899e-4022b4743440	1962/7/20	null/null/null	Person	United Kingdom	Male	null	null	null
Willie Mitchell	60d111b4-5541-4ac0-847c-4a81201695bc	1928/3/23	2010/1/5	Person	United States	Male	null	null	null
Dan Hartman	4682d640-819a-4f71-9e7f-84be13a5e76a	1950/12/8	1994/3/22	Person	United States	Male	null	null	null
Boz Scaggs	18a33653-bbaf-4aa7-884c-73f02a7a4515	1944/6/8	null/null/null	Person	United States	Male	null	80	1
Sabrepulse	0119017b-81c0-436c-b5e5-332afe8c2e02	null/null/null	null/null/null	Person	United Kingdom	Male	null	100	1
